,index,source,timestamp,values,activity
31358,79237,heart_rate,06:28.4,"['71.0', '3']",In computer
31359,79238,heart_rate,06:28.4,"['72.0', '2']",In computer
31360,79239,heart_rate,06:28.4,"['73.0', '1']",In computer
31361,79240,heart_rate,06:28.6,"['72.0', '1']",In computer
31362,79241,heart_rate,06:28.6,"['67.0', '1']",In computer
31363,79242,heart_rate,06:28.6,"['66.0', '1']",In computer
31364,79243,heart_rate,06:28.6,"['65.0', '1']",In computer
31365,79244,heart_rate,06:28.6,"['66.0', '1']",In computer
31366,79245,heart_rate,06:28.6,"['69.0', '1']",In computer
31367,79246,heart_rate,06:28.8,"['70.0', '1']",In computer
31368,79247,heart_rate,06:28.8,"['72.0', '1']",In computer
31369,79248,heart_rate,06:28.8,"['72.0', '3']",In computer
31370,79249,heart_rate,06:28.8,"['70.0', '3']",In computer
31371,79250,heart_rate,06:28.8,"['72.0', '3']",In computer
31372,79251,heart_rate,06:28.8,"['70.0', '3']",In computer
31373,79252,heart_rate,06:29.0,"['71.0', '3']",In computer
31374,79253,heart_rate,06:29.0,"['72.0', '3']",In computer
31375,79254,heart_rate,06:29.0,"['72.0', '2']",In computer
31376,79255,heart_rate,06:29.0,"['73.0', '2']",In computer
31377,79256,heart_rate,06:29.0,"['76.0', '2']",In computer
31378,79257,heart_rate,06:29.0,"['79.0', '3']",In computer
31379,79258,heart_rate,06:29.0,"['82.0', '3']",In computer
31380,79259,heart_rate,06:29.2,"['80.0', '3']",In computer
31381,79260,heart_rate,06:29.2,"['81.0', '3']",In computer
31382,79261,heart_rate,06:29.2,"['84.0', '3']",In computer
31383,79262,heart_rate,06:29.2,"['85.0', '3']",In computer
31384,79263,heart_rate,06:29.4,"['84.0', '3']",In computer
31385,79264,heart_rate,06:29.4,"['83.0', '3']",In computer
31386,79265,heart_rate,06:29.4,"['82.0', '2']",In computer
31387,79266,heart_rate,06:29.4,"['82.0', '1']",In computer
31388,79267,heart_rate,06:29.4,"['83.0', '1']",In computer
31389,79268,heart_rate,06:29.4,"['82.0', '1']",In computer
31390,79269,heart_rate,06:29.4,"['81.0', '1']",In computer
31391,79270,heart_rate,06:29.4,"['80.0', '1']",In computer
31392,79271,heart_rate,06:29.6,"['79.0', '1']",In computer
31393,79272,heart_rate,06:29.6,"['80.0', '1']",In computer
31394,79273,heart_rate,06:29.6,"['79.0', '1']",In computer
31395,79274,heart_rate,06:29.8,"['76.0', '1']",In computer
31396,79275,heart_rate,06:29.8,"['77.0', '1']",In computer
31397,79276,heart_rate,06:29.8,"['78.0', '1']",In computer
31398,79277,heart_rate,06:29.8,"['80.0', '1']",In computer
31399,79278,heart_rate,06:29.8,"['82.0', '1']",In computer
31400,79279,heart_rate,06:29.8,"['90.0', '1']",In computer
31401,79280,heart_rate,06:29.8,"['92.0', '1']",In computer
31402,79281,heart_rate,06:29.8,"['89.0', '1']",In computer
31403,79282,heart_rate,06:30.0,"['88.0', '1']",In computer
31404,79283,heart_rate,06:30.0,"['87.0', '1']",In computer
31405,79284,heart_rate,06:30.0,"['88.0', '1']",In computer
31406,79285,heart_rate,06:30.2,"['87.0', '1']",In computer
31407,79286,heart_rate,06:30.2,"['85.0', '1']",In computer
31408,79287,heart_rate,06:30.2,"['82.0', '1']",In computer
31409,79288,heart_rate,06:30.2,"['81.0', '1']",In computer
31410,79289,heart_rate,06:30.2,"['82.0', '1']",In computer
31411,79290,heart_rate,06:30.2,"['83.0', '1']",In computer
31412,79291,heart_rate,06:30.2,"['82.0', '1']",In computer
31413,79292,heart_rate,06:33.2,"['78.0', '1']",In computer
31414,79293,heart_rate,06:40.1,"['75.0', '1']",In computer
31415,79303,heart_rate,06:41.0,"['73.0', '1']",In computer
31416,79304,heart_rate,06:46.4,"['72.0', '1']",In computer
31417,79314,heart_rate,07:02.4,"['70.0', '1']",In computer
31418,79331,heart_rate,07:21.4,"['71.0', '1']",In computer
31419,79349,heart_rate,07:49.9,"['70.0', '1']",In computer
31420,79350,heart_rate,07:50.6,"['68.0', '1']",In computer
31421,79351,heart_rate,07:54.6,"['67.0', '1']",In computer
31422,79361,heart_rate,08:00.7,"['65.0', '1']",In computer
31423,79362,heart_rate,08:09.7,"['64.0', '1']",In computer
31424,79363,heart_rate,08:10.8,"['61.0', '1']",In computer
31425,79364,heart_rate,08:14.8,"['62.0', '1']",In computer
31426,79365,heart_rate,08:17.8,"['61.0', '1']",In computer
31427,79366,heart_rate,08:26.9,"['62.0', '1']",In computer
31428,79368,heart_rate,08:27.9,"['61.0', '1']",In computer
31429,79369,heart_rate,08:30.9,"['62.0', '1']",In computer
31430,79370,heart_rate,08:52.0,"['61.0', '1']",In computer
31431,79380,heart_rate,09:00.1,"['62.0', '1']",In computer
31432,79381,heart_rate,09:01.3,"['61.0', '1']",In computer
31433,79382,heart_rate,09:06.1,"['60.0', '1']",In computer
31434,79383,heart_rate,09:09.2,"['62.0', '1']",In computer
31435,79384,heart_rate,09:23.3,"['59.0', '1']",In computer
31436,79385,heart_rate,09:26.3,"['58.0', '1']",In computer
31437,79386,heart_rate,09:28.3,"['55.0', '1']",In computer
31438,79387,heart_rate,09:29.2,"['53.0', '1']",In computer
31439,79388,heart_rate,09:30.4,"['52.0', '1']",In computer
31440,79389,heart_rate,09:41.3,"['53.0', '1']",In computer
31441,79391,heart_rate,09:53.6,"['54.0', '1']",In computer
31442,79400,heart_rate,09:59.5,"['55.0', '1']",In computer
31443,79401,heart_rate,10:13.8,"['56.0', '1']",In computer
31444,79402,heart_rate,10:14.6,"['55.0', '1']",In computer
31445,79403,heart_rate,10:18.7,"['57.0', '1']",In computer
31446,79404,heart_rate,10:19.7,"['59.0', '1']",In computer
31447,79405,heart_rate,10:21.7,"['60.0', '1']",In computer
31448,79406,heart_rate,10:23.9,"['61.0', '1']",In computer
31449,79407,heart_rate,10:42.9,"['60.0', '1']",In computer
31450,79408,heart_rate,10:54.9,"['61.0', '1']",In computer
31451,79418,heart_rate,11:03.1,"['60.0', '1']",In computer
31452,79427,heart_rate,11:08.0,"['60.0', '0']",In computer
31453,79428,heart_rate,11:09.0,"['61.0', '0']",In computer
31454,79429,heart_rate,11:10.2,"['61.0', '1']",In computer
31455,79439,heart_rate,11:20.3,"['60.0', '1']",In computer
31456,79440,heart_rate,11:23.2,"['60.0', '0']",In computer
31457,79441,heart_rate,11:27.4,"['61.0', '0']",In computer
31458,79442,heart_rate,11:32.2,"['60.0', '0']",In computer
31459,79443,heart_rate,11:36.1,"['61.0', '0']",In computer
31460,79444,heart_rate,11:37.1,"['60.0', '0']",In computer
31461,79445,heart_rate,11:39.5,"['61.0', '0']",In computer
31462,79455,heart_rate,11:42.4,"['63.0', '1']",In computer
31463,79456,heart_rate,11:43.2,"['64.0', '1']",In computer
31464,79474,heart_rate,12:16.5,"['64.0', '0']",In computer
31465,79475,heart_rate,12:18.7,"['65.0', '0']",In computer
31466,79476,heart_rate,12:45.6,"['66.0', '0']",In computer
31467,79477,heart_rate,12:51.9,"['67.0', '0']",In computer
31468,79478,heart_rate,12:56.7,"['68.0', '0']",In computer
31469,79488,heart_rate,13:05.0,"['67.0', '0']",In computer
31470,79511,heart_rate,15:27.3,"['66.0', '0']",In computer
31471,79512,heart_rate,15:27.4,"['66.0', '1']",In computer
31472,79513,heart_rate,15:27.4,"['65.0', '1']",In computer
31473,79514,heart_rate,15:27.4,"['64.0', '1']",In computer
31474,79515,heart_rate,15:27.5,"['63.0', '1']",In computer
31475,79516,heart_rate,15:27.5,"['62.0', '1']",In computer
31476,79517,heart_rate,15:27.7,"['61.0', '1']",In computer
31477,79518,heart_rate,15:27.7,"['59.0', '1']",In computer
31478,79519,heart_rate,15:27.7,"['60.0', '1']",In computer
31479,79520,heart_rate,15:27.9,"['59.0', '1']",In computer
31480,79521,heart_rate,15:27.9,"['60.0', '1']",In computer
31481,79522,heart_rate,15:28.1,"['59.0', '1']",In computer
31482,79523,heart_rate,15:28.3,"['60.0', '1']",In computer
31483,79524,heart_rate,15:28.6,"['59.0', '1']",In computer
31484,79525,heart_rate,15:28.7,"['60.0', '1']",In computer
31485,79526,heart_rate,15:28.7,"['59.0', '1']",In computer
31486,79532,heart_rate,15:28.9,"['60.0', '1']",In computer
31487,79534,heart_rate,15:29.1,"['61.0', '1']",In computer
31488,79535,heart_rate,15:29.3,"['60.0', '1']",In computer
31489,79536,heart_rate,15:29.3,"['59.0', '1']",In computer
31490,79537,heart_rate,15:30.9,"['60.0', '1']",In computer
31491,79538,heart_rate,15:46.0,"['62.0', '1']",In computer
31492,79539,heart_rate,15:53.0,"['63.0', '1']",In computer
31493,79540,heart_rate,16:09.3,"['64.0', '1']",In computer
31494,79542,heart_rate,16:17.4,"['65.0', '1']",In computer
31495,79543,heart_rate,16:19.3,"['67.0', '1']",In computer
31496,79544,heart_rate,16:23.5,"['68.0', '1']",In computer
31497,79545,heart_rate,16:24.5,"['67.0', '1']",In computer
31498,79546,heart_rate,16:25.5,"['68.0', '1']",In computer
31499,79547,heart_rate,16:33.6,"['69.0', '1']",In computer
31500,79548,heart_rate,16:34.6,"['68.0', '1']",In computer
31501,79549,heart_rate,16:51.6,"['69.0', '1']",In computer
31502,79550,heart_rate,17:00.8,"['69.0', '0']",In computer
31503,79556,heart_rate,17:01.7,"['75.0', '1']",In computer
31504,79558,heart_rate,17:02.7,"['77.0', '1']",In computer
31505,79559,heart_rate,17:03.7,"['76.0', '1']",In computer
31506,79560,heart_rate,17:15.8,"['75.0', '1']",In computer
31507,79562,heart_rate,17:20.9,"['70.0', '1']",In computer
31508,79563,heart_rate,17:21.8,"['66.0', '1']",In computer
31509,79564,heart_rate,17:22.9,"['64.0', '1']",In computer
31510,79565,heart_rate,17:24.0,"['62.0', '1']",In computer
31511,79566,heart_rate,17:26.0,"['61.0', '1']",In computer
31512,79639,heart_rate,34:11.6,"['62.0', '1']",In computer
31513,79640,heart_rate,34:11.6,"['61.0', '1']",In computer
31514,79642,heart_rate,34:11.9,"['57.0', '1']",In computer
31515,79643,heart_rate,34:11.9,"['59.0', '1']",In computer
31516,79644,heart_rate,34:12.1,"['60.0', '1']",In computer
31517,79645,heart_rate,34:12.2,"['61.0', '1']",In computer
31518,79646,heart_rate,34:12.3,"['62.0', '1']",In computer
31519,79647,heart_rate,34:12.3,"['64.0', '1']",In computer
31520,79648,heart_rate,34:12.3,"['65.0', '1']",In computer
31521,79649,heart_rate,34:12.3,"['66.0', '1']",In computer
31522,79650,heart_rate,34:12.3,"['67.0', '1']",In computer
31523,79651,heart_rate,34:12.3,"['66.0', '1']",In computer
31524,79652,heart_rate,34:12.3,"['67.0', '1']",In computer
31525,79653,heart_rate,34:12.3,"['67.0', '3']",In computer
31526,79654,heart_rate,34:12.4,"['67.0', '2']",In computer
31527,79655,heart_rate,34:12.4,"['68.0', '2']",In computer
31528,79656,heart_rate,34:12.4,"['68.0', '1']",In computer
31529,79657,heart_rate,34:12.4,"['67.0', '1']",In computer
31530,79658,heart_rate,34:12.5,"['66.0', '1']",In computer
31531,79659,heart_rate,34:12.5,"['67.0', '1']",In computer
31532,79660,heart_rate,34:12.5,"['66.0', '1']",In computer
31533,79661,heart_rate,34:12.6,"['64.0', '1']",In computer
31534,79662,heart_rate,34:12.6,"['62.0', '1']",In computer
31535,79663,heart_rate,34:12.8,"['63.0', '1']",In computer
31536,79664,heart_rate,34:12.8,"['64.0', '1']",In computer
31537,79665,heart_rate,34:12.9,"['65.0', '1']",In computer
31538,79666,heart_rate,34:13.0,"['66.0', '1']",In computer
31539,79667,heart_rate,34:13.0,"['70.0', '3']",In computer
31540,79668,heart_rate,34:13.0,"['71.0', '3']",In computer
31541,79669,heart_rate,34:13.3,"['71.0', '2']",In computer
31542,79670,heart_rate,34:13.3,"['71.0', '1']",In computer
31543,79671,heart_rate,34:13.3,"['70.0', '1']",In computer
31544,79672,heart_rate,34:13.3,"['71.0', '1']",In computer
31545,79673,heart_rate,34:13.3,"['70.0', '1']",In computer
31546,79674,heart_rate,34:13.3,"['71.0', '1']",In computer
31547,79675,heart_rate,34:13.3,"['72.0', '1']",In computer
31548,79676,heart_rate,34:13.3,"['73.0', '2']",In computer
31549,79677,heart_rate,34:13.4,"['74.0', '2']",In computer
31550,79678,heart_rate,34:13.4,"['75.0', '2']",In computer
31551,79679,heart_rate,34:13.4,"['75.0', '1']",In computer
31552,79680,heart_rate,34:13.4,"['73.0', '1']",In computer
31553,79681,heart_rate,34:13.5,"['74.0', '1']",In computer
31554,79682,heart_rate,34:13.5,"['75.0', '1']",In computer
31555,79683,heart_rate,34:13.5,"['74.0', '1']",In computer
31556,79684,heart_rate,34:13.5,"['72.0', '1']",In computer
31557,79685,heart_rate,34:13.5,"['71.0', '1']",In computer
31558,79686,heart_rate,34:13.5,"['72.0', '1']",In computer
31559,79687,heart_rate,34:13.5,"['76.0', '1']",In computer
31560,79688,heart_rate,34:13.5,"['78.0', '1']",In computer
31561,79689,heart_rate,34:13.5,"['79.0', '1']",In computer
31562,79690,heart_rate,34:13.5,"['78.0', '1']",In computer
31563,79691,heart_rate,34:13.6,"['77.0', '1']",In computer
31564,79692,heart_rate,34:13.6,"['76.0', '1']",In computer
31565,79693,heart_rate,34:13.7,"['75.0', '1']",In computer
31566,79694,heart_rate,34:13.7,"['74.0', '1']",In computer
31567,79695,heart_rate,34:13.7,"['75.0', '1']",In computer
31568,79696,heart_rate,34:13.7,"['72.0', '1']",In computer
31569,79697,heart_rate,34:13.7,"['71.0', '3']",In computer
31570,79698,heart_rate,34:13.7,"['70.0', '3']",In computer
31571,79699,heart_rate,34:13.7,"['68.0', '3']",In computer
31572,79700,heart_rate,34:13.7,"['66.0', '3']",In computer
31573,79701,heart_rate,34:13.7,"['65.0', '3']",In computer
31574,79702,heart_rate,34:13.7,"['66.0', '3']",In computer
31575,79703,heart_rate,34:13.7,"['65.0', '3']",In computer
31576,79704,heart_rate,34:13.7,"['66.0', '3']",In computer
31577,79705,heart_rate,34:13.7,"['68.0', '3']",In computer
31578,79706,heart_rate,34:13.7,"['68.0', '2']",In computer
31579,79707,heart_rate,34:13.7,"['69.0', '2']",In computer
31580,79708,heart_rate,34:13.7,"['70.0', '2']",In computer
31581,79709,heart_rate,34:13.7,"['68.0', '2']",In computer
31582,79710,heart_rate,34:13.7,"['67.0', '2']",In computer
31583,79711,heart_rate,34:13.7,"['66.0', '3']",In computer
31584,79712,heart_rate,34:13.7,"['66.0', '2']",In computer
31585,79713,heart_rate,34:13.7,"['68.0', '2']",In computer
31586,79714,heart_rate,34:13.7,"['69.0', '2']",In computer
31587,79715,heart_rate,34:13.7,"['71.0', '3']",In computer
31588,79716,heart_rate,34:13.7,"['72.0', '3']",In computer
31589,79717,heart_rate,34:13.7,"['71.0', '3']",In computer
31590,79718,heart_rate,34:13.8,"['73.0', '3']",In computer
31591,79719,heart_rate,34:13.9,"['74.0', '3']",In computer
31592,79720,heart_rate,34:13.9,"['73.0', '3']",In computer
31593,79721,heart_rate,34:13.9,"['73.0', '2']",In computer
31594,79722,heart_rate,34:13.9,"['72.0', '2']",In computer
31595,79723,heart_rate,34:14.1,"['73.0', '2']",In computer
31596,79724,heart_rate,34:14.2,"['74.0', '3']",In computer
31597,79725,heart_rate,34:14.3,"['75.0', '3']",In computer
31598,79726,heart_rate,34:14.3,"['74.0', '3']",In computer
31599,79727,heart_rate,34:14.4,"['71.0', '3']",In computer
31600,79728,heart_rate,34:15.0,"['70.0', '3']",In computer
31601,79729,heart_rate,34:15.1,"['71.0', '3']",In computer
31602,79730,heart_rate,34:15.1,"['70.0', '3']",In computer
31603,79731,heart_rate,34:15.1,"['70.0', '1']",In computer
31604,79732,heart_rate,34:15.1,"['71.0', '1']",In computer
31605,79733,heart_rate,34:15.2,"['73.0', '1']",In computer
31606,79734,heart_rate,34:15.2,"['74.0', '1']",In computer
31607,79735,heart_rate,34:15.2,"['75.0', '1']",In computer
31608,79736,heart_rate,34:15.2,"['76.0', '1']",In computer
31609,79737,heart_rate,34:15.5,"['75.0', '1']",In computer
31610,79738,heart_rate,34:15.5,"['76.0', '1']",In computer
31611,79739,heart_rate,34:15.6,"['77.0', '1']",In computer
31612,79740,heart_rate,34:15.6,"['77.0', '2']",In computer
31613,79741,heart_rate,34:15.6,"['78.0', '2']",In computer
31614,79742,heart_rate,34:15.6,"['77.0', '2']",In computer
31615,79743,heart_rate,34:15.6,"['76.0', '3']",In computer
31616,79744,heart_rate,34:15.6,"['77.0', '3']",In computer
31617,79745,heart_rate,34:15.6,"['79.0', '3']",In computer
31618,79746,heart_rate,34:15.6,"['80.0', '3']",In computer
31619,79747,heart_rate,34:15.6,"['79.0', '3']",In computer
31620,79748,heart_rate,34:15.6,"['77.0', '3']",In computer
31621,79749,heart_rate,34:15.6,"['77.0', '2']",In computer
31622,79750,heart_rate,34:15.6,"['76.0', '2']",In computer
31623,79751,heart_rate,34:15.6,"['74.0', '2']",In computer
31624,79752,heart_rate,34:15.8,"['73.0', '2']",In computer
31625,79753,heart_rate,34:15.8,"['72.0', '2']",In computer
31626,79754,heart_rate,34:15.8,"['74.0', '3']",In computer
31627,79755,heart_rate,34:15.8,"['75.0', '3']",In computer
31628,79756,heart_rate,34:15.8,"['76.0', '3']",In computer
31629,79757,heart_rate,34:15.8,"['75.0', '3']",In computer
31630,79758,heart_rate,34:15.8,"['76.0', '3']",In computer
31631,79759,heart_rate,34:15.9,"['75.0', '3']",In computer
31632,79760,heart_rate,34:15.9,"['74.0', '3']",In computer
31633,79761,heart_rate,34:15.9,"['75.0', '3']",In computer
31634,79762,heart_rate,34:15.9,"['73.0', '3']",In computer
31635,79763,heart_rate,34:15.9,"['72.0', '3']",In computer
31636,79764,heart_rate,34:15.9,"['71.0', '3']",In computer
31637,79765,heart_rate,34:15.9,"['72.0', '3']",In computer
31638,79766,heart_rate,34:16.0,"['73.0', '3']",In computer
31639,79767,heart_rate,34:16.1,"['75.0', '3']",In computer
31640,79768,heart_rate,34:16.1,"['74.0', '3']",In computer
31641,79769,heart_rate,34:16.1,"['75.0', '3']",In computer
31642,79770,heart_rate,34:16.1,"['74.0', '3']",In computer
31643,79771,heart_rate,34:16.1,"['75.0', '3']",In computer
31644,79772,heart_rate,34:16.1,"['74.0', '3']",In computer
31645,79773,heart_rate,34:16.2,"['75.0', '3']",In computer
31646,79774,heart_rate,34:16.2,"['74.0', '3']",In computer
31647,79775,heart_rate,34:16.2,"['75.0', '3']",In computer
31648,79776,heart_rate,34:16.2,"['75.0', '2']",In computer
31649,79777,heart_rate,34:16.2,"['75.0', '1']",In computer
31650,79778,heart_rate,34:16.2,"['72.0', '1']",In computer
31651,79779,heart_rate,34:16.3,"['71.0', '1']",In computer
31652,79780,heart_rate,34:16.3,"['61.0', '1']",In computer
31653,79781,heart_rate,34:16.3,"['58.0', '1']",In computer
31654,79782,heart_rate,34:16.3,"['66.0', '1']",In computer
31655,79783,heart_rate,34:16.3,"['69.0', '1']",In computer
31656,79784,heart_rate,34:16.3,"['68.0', '1']",In computer
31657,79785,heart_rate,34:16.3,"['66.0', '1']",In computer
31658,79786,heart_rate,34:16.3,"['65.0', '1']",In computer
31659,79787,heart_rate,34:16.3,"['66.0', '1']",In computer
31660,79788,heart_rate,34:16.3,"['65.0', '1']",In computer
31661,79789,heart_rate,34:16.3,"['71.0', '1']",In computer
31662,79790,heart_rate,34:16.4,"['74.0', '1']",In computer
31663,79791,heart_rate,34:16.4,"['78.0', '1']",In computer
31664,79792,heart_rate,34:16.4,"['79.0', '1']",In computer
31665,79793,heart_rate,34:16.4,"['82.0', '1']",In computer
31666,79794,heart_rate,34:16.4,"['84.0', '1']",In computer
31667,79795,heart_rate,34:16.4,"['85.0', '1']",In computer
31668,79796,heart_rate,34:16.4,"['86.0', '3']",In computer
31669,79797,heart_rate,34:16.4,"['85.0', '3']",In computer
31670,79798,heart_rate,34:16.4,"['84.0', '3']",In computer
31671,79799,heart_rate,34:16.4,"['82.0', '3']",In computer
31672,79800,heart_rate,34:16.4,"['80.0', '3']",In computer
31673,79802,heart_rate,34:16.5,"['78.0', '2']",In computer
31674,79803,heart_rate,34:16.9,"['74.0', '2']",In computer
31675,79804,heart_rate,34:16.9,"['71.0', '3']",In computer
31676,79808,heart_rate,34:17.0,"['66.0', '3']",In computer
31677,79809,heart_rate,34:17.0,"['67.0', '3']",In computer
31678,79810,heart_rate,34:17.0,"['66.0', '3']",In computer
31679,79814,heart_rate,34:17.0,"['69.0', '3']",In computer
31680,79815,heart_rate,34:17.1,"['70.0', '3']",In computer
31681,79816,heart_rate,34:17.1,"['75.0', '3']",In computer
31682,79817,heart_rate,34:17.1,"['74.0', '3']",In computer
31683,79818,heart_rate,34:17.1,"['75.0', '3']",In computer
31684,79819,heart_rate,34:17.1,"['72.0', '3']",In computer
31685,79820,heart_rate,34:17.1,"['71.0', '3']",In computer
31686,79821,heart_rate,34:17.1,"['74.0', '3']",In computer
31687,79822,heart_rate,34:17.1,"['75.0', '3']",In computer
31688,79823,heart_rate,34:17.1,"['73.0', '3']",In computer
31689,79824,heart_rate,34:17.2,"['72.0', '3']",In computer
31690,79825,heart_rate,34:17.2,"['73.0', '3']",In computer
31691,79826,heart_rate,34:17.2,"['74.0', '3']",In computer
31692,79827,heart_rate,34:17.2,"['75.0', '3']",In computer
31693,79828,heart_rate,34:17.3,"['76.0', '3']",In computer
31694,79829,heart_rate,34:17.5,"['75.0', '3']",In computer
31695,79830,heart_rate,34:17.5,"['72.0', '3']",In computer
31696,79831,heart_rate,34:17.6,"['71.0', '3']",In computer
31697,79832,heart_rate,34:17.7,"['70.0', '3']",In computer
31698,79833,heart_rate,34:17.7,"['69.0', '3']",In computer
31699,79834,heart_rate,34:17.7,"['70.0', '3']",In computer
31700,79835,heart_rate,34:17.7,"['70.0', '1']",In computer
31701,79836,heart_rate,34:17.9,"['69.0', '1']",In computer
31702,79837,heart_rate,34:17.9,"['67.0', '1']",In computer
31703,79839,heart_rate,34:17.9,"['69.0', '1']",In computer
31704,79840,heart_rate,34:17.9,"['71.0', '1']",In computer
31705,79841,heart_rate,34:18.4,"['73.0', '1']",In computer
31706,79842,heart_rate,34:18.6,"['74.0', '1']",In computer
31707,79843,heart_rate,34:18.6,"['75.0', '1']",In computer
